"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 29, 2019","23.19","22.99","23.19","22.79","2.40K","-0.22%"
"Jul 26, 2019","23.24","23.12","23.25","22.96","7.20K","-0.26%"
"Jul 25, 2019","23.30","23.35","23.36","22.80","8.50K","-0.21%"
"Jul 24, 2019","23.35","23.93","24.10","23.35","7.20K","-1.48%"
"Jul 23, 2019","23.70","24.29","24.38","23.70","9.90K","-0.34%"
"Jul 22, 2019","23.78","24.25","24.25","23.75","7.40K","-1.41%"
"Jul 19, 2019","24.12","23.60","24.40","23.60","4.50K","4.37%"
"Jul 18, 2019","23.11","23.97","24.60","23.11","68.20K","-2.16%"
"Jul 17, 2019","23.62","23.63","24.18","23.62","16.50K","2.25%"
"Jul 16, 2019","23.10","23.60","23.96","23.10","14.90K","-1.28%"
"Jul 15, 2019","23.40","23.24","23.60","23.00","18.50K","0.00%"
"Jul 12, 2019","23.40","23.91","24.14","23.40","6.40K","-2.09%"
"Jul 11, 2019","23.90","23.71","23.90","23.38","5.60K","0.84%"
"Jul 10, 2019","23.70","23.92","24.20","23.63","13.40K","0.85%"
"Jul 08, 2019","23.50","24.02","24.50","23.13","15.40K","-2.29%"
"Jul 05, 2019","24.05","23.95","24.37","23.83","7.80K","-1.31%"
"Jul 04, 2019","24.37","23.72","24.46","23.72","8.80K","2.91%"
"Jul 03, 2019","23.68","23.28","23.97","23.28","24.50K","1.37%"
"Jul 02, 2019","23.36","23.28","23.37","22.78","7.10K","0.99%"
"Jul 01, 2019","23.13","22.89","23.29","22.89","7.50K","1.09%"
"Jun 28, 2019","22.88","22.91","23.30","22.88","8.00K","0.00%"
"Jun 27, 2019","22.88","22.58","22.88","22.27","2.60K","0.26%"
"Jun 26, 2019","22.82","23.21","23.21","22.39","11.50K","-1.13%"
"Jun 25, 2019","23.08","23.35","23.37","22.50","4.80K","-1.03%"
"Jun 24, 2019","23.32","23.10","23.70","23.10","12.10K","0.95%"
"Jun 21, 2019","23.10","22.75","23.17","22.50","13.10K","1.58%"
"Jun 19, 2019","22.74","22.49","22.75","21.10","10.20K","1.93%"
"Jun 18, 2019","22.31","22.10","22.50","22.05","9.30K","1.18%"
"Jun 17, 2019","22.05","21.86","22.21","21.85","3.10K","0.41%"
