"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2018","81.30","82.30","82.31","81.20","3.02M","-1.37%"
"Apr 12, 2018","82.43","82.44","82.70","81.87","701.73K","-0.02%"
"Apr 11, 2018","82.45","81.40","82.52","81.40","1.71M","1.09%"
"Apr 10, 2018","81.56","81.20","81.65","80.51","1.62M","1.42%"
"Apr 09, 2018","80.42","82.22","82.22","80.20","1.73M","-1.86%"
"Apr 06, 2018","81.94","82.28","82.28","80.97","1.31M","-0.52%"
"Apr 05, 2018","82.37","83.10","83.12","82.10","3.27M","1.19%"
"Apr 04, 2018","81.40","80.90","81.55","80.00","2.47M","-0.43%"
"Apr 03, 2018","81.75","82.00","82.60","81.34","2.53M","-0.12%"
"Apr 02, 2018","81.85","82.30","82.77","81.31","2.50M","-0.70%"
"Mar 29, 2018","82.43","81.21","82.80","81.20","2.94M","1.74%"
"Mar 28, 2018","81.02","80.86","81.08","80.09","3.29M","0.05%"
"Mar 27, 2018","80.98","82.40","82.47","80.70","2.03M","-1.52%"
"Mar 26, 2018","82.23","82.55","82.68","81.45","1.72M","0.80%"
"Mar 23, 2018","81.58","81.50","82.60","81.10","2.40M","-0.26%"
"Mar 22, 2018","81.79","82.05","82.64","79.50","2.27M","-0.37%"
"Mar 21, 2018","82.09","81.59","82.31","81.22","3.55M","0.85%"
"Mar 20, 2018","81.40","81.12","81.59","80.88","2.08M","0.38%"
"Mar 19, 2018","81.09","81.43","81.84","80.85","5.18M","-1.12%"
"Mar 16, 2018","82.01","82.23","82.68","81.87","1.77M","-0.07%"
"Mar 15, 2018","82.07","83.11","83.11","81.87","3.29M","-1.29%"
"Mar 14, 2018","83.14","83.82","84.05","82.79","1.92M","-0.43%"
"Mar 13, 2018","83.50","84.49","84.49","83.18","2.61M","-0.54%"
"Mar 12, 2018","83.95","83.84","84.10","83.58","3.35M","0.66%"
"Mar 09, 2018","83.40","82.14","83.45","81.65","1.36M","1.53%"
"Mar 08, 2018","82.14","83.00","83.00","81.60","1.57M","-0.56%"
"Mar 07, 2018","82.60","82.58","82.75","81.57","2.04M","-0.11%"
"Mar 06, 2018","82.69","83.75","84.00","82.69","2.66M","-0.25%"
"Mar 05, 2018","82.90","82.79","83.29","82.12","1.79M","-0.06%"
"Mar 02, 2018","82.95","81.88","82.95","81.06","2.82M","0.52%"
"Mar 01, 2018","82.52","82.50","83.37","81.73","3.49M","0.02%"
"Feb 28, 2018","82.50","84.21","84.21","82.50","4.65M","-1.89%"
"Feb 27, 2018","84.09","84.60","84.86","83.68","1.85M","-0.74%"
"Feb 26, 2018","84.72","85.00","85.32","84.29","2.78M","0.51%"
"Feb 23, 2018","84.29","84.19","84.29","83.12","4.02M","0.64%"
"Feb 22, 2018","83.75","83.20","84.18","83.06","3.12M","0.86%"
"Feb 21, 2018","83.04","83.10","84.39","83.00","3.63M","0.12%"
"Feb 20, 2018","82.94","81.49","83.34","81.14","3.47M","1.32%"
"Feb 19, 2018","81.86","81.70","82.40","81.66","1.57M","0.37%"
"Feb 16, 2018","81.56","81.46","81.79","80.97","3.02M","0.20%"
"Feb 15, 2018","81.40","81.15","81.75","81.02","2.24M","0.99%"
"Feb 14, 2018","80.60","79.72","80.86","79.58","1.62M","3.11%"
"Feb 09, 2018","78.17","78.67","79.10","76.96","3.30M","-0.67%"
"Feb 08, 2018","78.70","80.36","80.64","78.34","2.58M","-1.58%"
"Feb 07, 2018","79.96","80.90","81.52","79.72","2.89M","-1.47%"
"Feb 06, 2018","81.15","77.62","81.30","77.62","4.42M","2.46%"
"Feb 05, 2018","79.20","80.59","81.47","79.20","2.82M","-2.51%"
"Feb 02, 2018","81.24","81.95","82.15","81.00","2.27M","-1.59%"
"Feb 01, 2018","82.55","82.02","83.10","81.67","4.34M","0.67%"
"Jan 31, 2018","82.00","82.06","83.22","82.00","4.61M","0.48%"
"Jan 30, 2018","81.61","81.40","81.74","80.76","2.00M","-0.21%"
"Jan 29, 2018","81.78","82.00","82.50","81.46","2.15M","-1.05%"
"Jan 26, 2018","82.65","81.26","82.65","81.02","4.22M","2.25%"
"Jan 24, 2018","80.83","78.37","80.83","78.37","5.80M","3.89%"
"Jan 23, 2018","77.80","78.53","78.81","77.78","2.65M","-1.32%"
"Jan 22, 2018","78.84","79.39","79.39","78.12","838.76K","0.54%"
"Jan 19, 2018","78.42","78.51","78.65","78.06","1.18M","0.41%"
"Jan 18, 2018","78.10","78.45","78.58","77.75","2.16M","-0.40%"
"Jan 17, 2018","78.41","77.01","78.42","77.00","2.27M","1.75%"
"Jan 16, 2018","77.06","76.75","77.50","76.75","1.57M","-0.01%"
"Jan 15, 2018","77.07","76.74","77.10","76.74","1.44M","0.52%"
"Jan 12, 2018","76.67","76.40","76.75","76.05","1.41M","0.01%"
"Jan 11, 2018","76.66","75.60","76.66","75.60","2.37M","1.40%"
"Jan 10, 2018","75.60","75.72","75.90","74.95","3.07M","-0.74%"
"Jan 09, 2018","76.16","76.92","76.92","75.95","3.57M","-0.78%"
"Jan 08, 2018","76.76","76.33","76.76","75.93","2.54M","0.42%"
"Jan 05, 2018","76.44","76.00","76.44","75.56","2.29M","0.58%"
"Jan 04, 2018","76.00","75.54","76.44","75.51","2.25M","0.93%"
"Jan 03, 2018","75.30","75.00","75.77","74.90","3.77M","0.27%"
"Jan 02, 2018","75.10","74.00","75.23","74.00","2.29M","1.73%"
"Dec 28, 2017","73.82","73.65","73.83","73.64","2.05M","0.23%"
"Dec 27, 2017","73.65","73.32","73.78","73.30","2.55M","0.55%"
"Dec 26, 2017","73.25","72.70","73.30","72.05","1.34M","0.76%"
"Dec 22, 2017","72.70","72.48","72.70","72.02","1.68M","0.22%"
"Dec 21, 2017","72.54","71.00","72.54","70.69","3.92M","2.31%"
"Dec 20, 2017","70.90","70.30","70.97","70.30","1.88M","1.04%"
"Dec 19, 2017","70.17","70.64","70.64","69.81","3.39M","-0.71%"
"Dec 18, 2017","70.67","70.42","71.01","70.37","3.38M","1.03%"
"Dec 15, 2017","69.95","69.99","70.58","69.75","4.87M","-0.07%"
"Dec 14, 2017","70.00","70.00","70.28","69.50","5.17M","-0.54%"
"Dec 13, 2017","70.38","71.85","72.08","70.09","3.87M","-1.43%"
"Dec 12, 2017","71.40","70.00","71.40","69.38","3.53M","1.36%"
"Dec 11, 2017","70.44","70.79","70.93","70.02","2.27M","0.46%"
"Dec 08, 2017","70.12","70.76","70.98","70.12","2.98M","0.17%"
"Dec 07, 2017","70.00","69.98","70.70","68.90","3.96M","-4.08%"
"Dec 06, 2017","72.98","69.74","72.98","69.46","4.48M","4.26%"
"Dec 05, 2017","70.00","70.50","71.60","69.82","3.30M","-0.75%"
"Dec 04, 2017","70.53","70.20","71.20","69.86","1.48M","1.23%"
"Dec 01, 2017","69.67","68.76","69.91","68.76","3.55M","0.39%"
"Nov 30, 2017","69.40","69.92","70.05","68.85","10.29M","-1.21%"
"Nov 29, 2017","70.25","71.89","72.23","70.20","3.19M","-2.24%"
"Nov 28, 2017","71.86","71.80","72.45","71.54","2.23M","0.38%"
