"Date","Price","Open","High","Low","Vol.","Change %"
"May 02, 2019","33.64","33.99","34.39","33.49","5.21M","-1.61%"
"Apr 30, 2019","34.19","34.19","34.53","33.74","7.90M","0.15%"
"Apr 29, 2019","34.14","33.85","34.29","33.60","5.84M","0.83%"
"Apr 26, 2019","33.86","34.33","34.33","33.43","5.93M","-1.86%"
"Apr 25, 2019","34.50","32.90","34.79","32.85","10.23M","3.79%"
"Apr 24, 2019","33.24","32.54","33.24","32.26","19.28M","1.99%"
"Apr 23, 2019","32.59","31.97","32.73","31.81","11.35M","2.78%"
"Apr 22, 2019","31.71","31.56","31.88","31.36","4.02M","0.00%"
"Apr 18, 2019","31.71","31.06","32.02","30.74","15.74M","2.75%"
"Apr 17, 2019","30.86","31.42","31.48","29.97","14.57M","-1.12%"
"Apr 16, 2019","31.21","30.89","31.70","30.76","7.91M","0.97%"
"Apr 15, 2019","30.91","30.86","30.96","30.00","8.31M","1.51%"
"Apr 12, 2019","30.45","30.83","31.50","30.32","7.61M","-2.34%"
"Apr 11, 2019","31.18","31.85","31.99","30.93","7.81M","-2.23%"
"Apr 10, 2019","31.89","31.91","32.14","31.48","6.49M","0.35%"
"Apr 09, 2019","31.78","32.55","32.63","31.62","8.10M","-2.96%"
"Apr 08, 2019","32.75","32.64","33.00","32.37","4.75M","0.31%"
"Apr 05, 2019","32.65","32.53","32.95","32.15","6.47M","0.49%"
"Apr 04, 2019","32.49","31.62","32.49","31.13","11.22M","3.74%"
"Apr 03, 2019","31.32","32.63","32.75","31.29","13.12M","-3.36%"
"Apr 02, 2019","32.41","32.65","32.65","32.01","5.66M","0.25%"
"Apr 01, 2019","32.33","31.99","32.50","31.87","6.02M","1.44%"
"Mar 29, 2019","31.87","32.17","32.17","31.37","9.21M","0.16%"
"Mar 28, 2019","31.82","30.87","32.25","30.46","14.39M","2.55%"
"Mar 27, 2019","31.03","32.21","32.39","30.67","13.91M","-5.54%"
"Mar 26, 2019","32.85","32.36","33.03","31.99","10.30M","2.50%"
"Mar 25, 2019","32.05","31.87","32.52","31.33","7.53M","-0.19%"
"Mar 22, 2019","32.11","32.15","32.73","31.71","14.48M","-2.76%"
"Mar 21, 2019","33.02","33.54","33.65","32.10","9.54M","-1.70%"
"Mar 20, 2019","33.59","34.09","34.43","33.52","8.84M","-1.84%"
"Mar 19, 2019","34.22","33.94","34.28","33.52","5.87M","0.94%"
"Mar 18, 2019","33.90","33.54","34.10","33.52","7.77M","1.44%"
"Mar 15, 2019","33.42","32.85","33.64","32.67","13.98M","2.08%"
"Mar 14, 2019","32.74","32.68","33.17","32.50","6.09M","-0.27%"
"Mar 13, 2019","32.83","32.51","33.16","32.12","9.82M","0.67%"
"Mar 12, 2019","32.61","32.61","32.67","31.90","6.26M","0.46%"
"Mar 11, 2019","32.46","31.42","32.51","31.27","9.75M","4.07%"
"Mar 08, 2019","31.19","30.63","31.31","30.38","10.68M","1.70%"
"Mar 07, 2019","30.67","31.11","31.23","30.36","13.86M","-1.67%"
"Mar 06, 2019","31.19","31.65","31.77","31.19","5.40M","-0.83%"
"Mar 01, 2019","31.45","32.22","32.46","31.40","9.62M","-2.78%"
"Feb 28, 2019","32.35","32.35","33.19","32.19","9.91M","-1.61%"
"Feb 27, 2019","32.88","33.26","33.38","32.57","11.28M","-1.56%"
"Feb 26, 2019","33.40","33.02","33.53","33.01","7.18M","1.21%"
"Feb 25, 2019","33.00","32.87","33.34","32.78","9.62M","0.76%"
"Feb 22, 2019","32.75","32.46","32.85","32.09","7.95M","2.60%"
"Feb 21, 2019","31.92","32.12","32.34","31.46","7.77M","-0.59%"
"Feb 20, 2019","32.11","32.23","32.64","31.87","14.17M","-0.77%"
"Feb 19, 2019","32.36","31.73","32.38","31.34","11.62M","2.60%"
"Feb 18, 2019","31.54","31.47","31.71","31.28","6.57M","-1.10%"
"Feb 15, 2019","31.89","31.64","32.10","31.37","7.54M","-0.13%"
"Feb 14, 2019","31.93","30.44","31.94","30.29","11.09M","4.28%"
"Feb 13, 2019","30.62","30.93","30.95","30.44","16.50M","-0.26%"
"Feb 12, 2019","30.70","30.62","30.98","30.30","11.82M","1.09%"
"Feb 11, 2019","30.37","30.61","30.69","30.07","12.48M","-1.75%"
